item_id,feature
18227005,young-adult
34153167,fantasy
15945593,comics
6279774,biography
418005,historical-fiction
3161948,romance
8074760,romance
1509432,fiction
17683822,romance
18247492,mystery
17454219,fiction
17415205,biography
5657775,mystery
25491363,fiction
15783425,mystery
26168075,thriller
2432139,historical-fiction
17857816,romance
369606,biography
18168616,romance
36263227,fantasy
1118668,historical-fiction
10092199,romance
1293674,romance
2647293,paranormal
25554435,romance
25852905,thriller
30342877,thriller
12127455,historical-fiction
11061688,mystery
17118721,fiction
22892332,romance
23212230,paranormal
29338692,thriller
34593596,fiction
30050405,fantasy
28260039,romance
1280771,historical-fiction
25271576,romance
7496390,fiction
13509974,poetry
34737721,mystery
15035043,romance
18883641,fantasy
2448118,paranormal
25744597,paranormal
12397406,thriller
17347644,children
515977,historical-fiction
9641991,historical-fiction
181112,romance
16434742,non-fiction
7635525,biography
6004850,paranormal
16475926,biography
1437374,thriller
25082650,thriller
31787802,young-adult
225748,romance
4739056,non-fiction
34871733,romance
22007499,romance
28151354,paranormal
17571206,romance
1888740,historical-fiction
34007717,historical-fiction
296144,paranormal
8091451,fiction
34442391,fiction
831338,romance
22604669,paranormal
13512021,romance
12972560,fiction
28114679,mystery
9770299,thriller
1175155,historical-fiction
1160548,children
8485113,romance
2324841,young-adult
34521948,romance
14855153,romance
2812481,historical-fiction
28696599,biography
959100,romance
698160,fiction
26631470,romance
1313742,biography
13549585,romance
25374423,historical-fiction
22110504,thriller
35200685,young-adult
19770450,poetry
2968074,biography
630154,paranormal
4262297,romance
35562112,thriller
23567221,romance
4484156,romance
12709277,fiction
1103125,children
25150940,mystery
23359740,romance
968872,paranormal
16742079,romance
8306761,romance
815158,romance
18680866,fiction
25540353,children
22889771,paranormal
3949735,fiction
6874467,non-fiction
10531200,fantasy
433230,mystery
327674,young-adult
12389536,romance
11143756,biography
14523479,romance
3536191,fiction
31564533,fantasy
1363162,biography
724990,young-adult
20802812,romance
15818191,mystery
18626298,romance
10792640,historical-fiction
6789624,biography
22436283,mystery
19214269,fantasy
8152476,romance
159299,fiction
20530920,romance
28964869,fiction
18926010,fiction
15773979,romance
25663617,romance
25733131,romance
3585548,children
9692921,historical-fiction
1793710,paranormal
32489342,comics
903329,romance
22513073,mystery
3564739,paranormal
126583,fiction
16075538,fiction
10333008,biography
22892748,mystery
25379213,romance
16129320,biography
18269912,romance
30227022,romance
368651,biography
29896346,thriller
16063781,paranormal
29434400,young-adult
34915867,romance
17801656,romance
17934542,biography
5264263,biography
23165695,children
17703888,romance
283867,young-adult
6239100,biography
10604115,historical-fiction
15844545,romance
31944938,romance
19007315,romance
17286708,thriller
897683,young-adult
2576156,children
546443,romance
31945363,children
28943761,mystery
13261404,romance
18761510,paranormal
12932356,thriller
35278017,romance
10350181,fantasy
954358,paranormal
32312965,fantasy
32872742,thriller
4776129,historical-fiction
11519399,young-adult
32913435,paranormal
31625812,fantasy
465999,romance
18634,historical-fiction
23878142,paranormal
223007,biography
689905,romance
25319423,comics
23871144,young-adult
28945435,fantasy
192204,historical-fiction
16079118,comics
31126133,fantasy
13585708,fiction
13637315,fiction
324205,biography
1671274,biography
33526419,historical-fiction
13538974,paranormal
18817769,romance
2210634,comics
7096966,paranormal
13139018,romance
17839590,young-adult
18841450,mystery
33624724,graphic
776545,romance
11433571,romance
12432264,thriller
16155073,non-fiction
6067302,mystery
783498,thriller
529608,fiction
236219,paranormal
12802358,paranormal
15000122,historical-fiction
1374101,historical-fiction
26067192,romance
8447005,comics
11952258,fiction
25250187,historical-fiction
10428885,romance
6658065,historical-fiction
406821,fiction
33536169,paranormal
18773893,romance
23437105,mystery
15774644,historical-fiction
22598061,historical-fiction
775814,romance
42144,fiction
18803150,mystery
1141071,romance
12600668,fiction
4903291,romance
16171201,historical-fiction
20894857,thriller
12957170,biography
428559,biography
311906,mystery
21864049,mystery
16056420,romance
17159996,paranormal
2048476,mystery
12279393,paranormal
5217110,biography
23433533,romance
12377790,children
17879184,historical-fiction
6134831,paranormal
11973958,paranormal
10473149,romance
22307585,thriller
22181606,historical-fiction
13546980,romance
23645308,thriller
7816211,paranormal
35079613,fiction
6344027,romance
10788452,young-adult
17164306,romance
30109280,fantasy
2382310,biography
11226975,romance
1782809,mystery
31454993,romance
9492549,fiction
12393276,romance
22119556,romance
14976,young-adult
13484422,romance
21116763,thriller
2778341,mystery
3473953,fantasy
34851247,romance
7058814,mystery
18656515,romance
17557516,historical-fiction
19600380,mystery
414466,mystery
26594429,fiction
4184404,fiction
1255785,fiction
24611568,thriller
27262915,young-adult
64694,mystery
557062,historical-fiction
2150765,historical-fiction
28962961,comics
362320,paranormal
26169776,biography
1891859,comics
15595,historical-fiction
12304650,romance
1542417,biography
506600,young-adult
6573189,biography
751126,historical-fiction
891798,romance
1052473,thriller
20299673,romance
25949620,romance
449588,historical-fiction
13062022,biography
7082725,fantasy
32920222,historical-fiction
2125608,children
35168587,fiction
12394178,romance
24894958,romance
270705,children
68511,biography
25438418,thriller
23307971,poetry
18478871,romance
856228,biography
26141371,paranormal
29484089,thriller
25171337,young-adult
17933027,comics
11115182,biography
11991020,mystery
60937,paranormal
35382914,historical-fiction
18888452,young-adult
35390224,thriller
22891277,thriller
18583137,romance
19156646,fiction
22551971,romance
15791139,biography
22244485,romance
23346600,mystery
125896,romance
24885028,romance
6081368,thriller
22824462,historical-fiction
23522400,paranormal
38928,romance
12013505,mystery
302998,historical-fiction
6262396,mystery
18355419,children
219643,biography
36052194,paranormal
847332,historical-fiction
2822649,comics
727937,fiction
6634261,mystery
7153659,biography
23160479,fantasy
22319036,thriller
1397239,paranormal
2222675,fiction
29939313,paranormal
21525260,romance
25075729,fiction
3035017,romance
2964033,mystery
1893480,paranormal
6850285,fiction
6076471,historical-fiction
6335672,romance
28693,historical-fiction
18657624,historical-fiction
148787,historical-fiction
19185104,romance
16041114,mystery
29771432,historical-fiction
9525284,young-adult
287610,biography
17880806,comics
1992175,biography
18245318,biography
7084062,romance
2121357,young-adult
6746143,fiction
12961646,biography
25053068,biography
10341631,biography
17183803,romance
17555090,fiction
9854129,historical-fiction
14290624,comics
23824327,historical-fiction
520969,young-adult
27210330,romance
9468777,romance
25145961,romance
2645871,non-fiction
22124409,paranormal
20341826,romance
10275081,paranormal
22025206,thriller
853165,fantasy
17572903,romance
2734837,fiction
771067,biography
13497756,mystery
942197,romance
21893910,thriller
10550293,romance
29055255,romance
8079705,romance
397978,fiction
9646924,mystery
1678371,fiction
18223642,biography
10844125,mystery
692689,biography
1136261,romance
769661,fiction
18669076,historical-fiction
178143,historical-fiction
19152569,paranormal
27237803,fantasy
806815,romance
284117,biography
22535305,paranormal
25304668,thriller
17262325,children
31617222,romance
12420234,biography
6811591,young-adult
22589192,romance
17131818,paranormal
17204701,paranormal
249992,fiction
13447269,romance
31848144,biography
17910570,paranormal
4723066,fiction
13562884,mystery
13554075,thriller
12532265,historical-fiction
33227524,romance
24916446,historical-fiction
30891867,fantasy
842279,comics
7822895,paranormal
6336670,thriller
17874321,romance
8553938,thriller
1001187,thriller
7105,fiction
13509633,mystery
28952714,mystery
7812194,thriller
23568577,young-adult
25515065,fiction
43340,mystery
25737263,children
1777995,romance
5353947,mystery
22460584,thriller
18754357,paranormal
23502034,fantasy
22610372,mystery
25674724,comics
34445993,fantasy
17226244,romance
2260455,mystery
23436775,romance
29367808,romance
6124665,mystery
16092099,historical-fiction
11263238,biography
194282,fiction
7082834,fantasy
15767101,romance
3232556,fiction
35823775,thriller
313982,fiction
13452422,biography
2449616,fiction
3817859,romance
17793558,thriller
12458828,romance
872240,paranormal
27284694,children
3254,paranormal
12400867,mystery
2017337,paranormal
28791940,mystery
23273172,fiction
9646092,romance
18051299,children
26009155,romance
13617446,comics
2195560,romance
118216,biography
21950850,mystery
26245590,romance
21099778,poetry
17156034,romance
1363586,mystery
26277446,paranormal
7464134,romance
187355,biography
171830,paranormal
410115,fiction
24970339,young-adult
16158188,thriller
13263344,romance
20775020,young-adult
8058642,paranormal
24263123,fantasy
9858355,thriller
10156879,fiction
10279729,historical-fiction
11769081,romance
6478944,romance
25346996,romance
10465288,mystery
13642929,historical-fiction
357560,young-adult
30626336,thriller
22545456,biography
11330891,biography
20262598,mystery
11394147,romance
6062838,fiction
25088994,fantasy
18607157,romance
16084044,paranormal
6666004,fiction
34221154,romance
13578715,young-adult
1673450,fiction
15905,thriller
16091205,romance
18811533,biography
1878485,biography
30734648,thriller
17263594,romance
9136809,thriller
1890838,biography
34909921,romance
25904495,thriller
8550500,romance
20312457,young-adult
19041151,young-adult
20526359,historical-fiction
12933886,paranormal
25897407,romance
3422254,paranormal
27029216,paranormal
12243106,thriller
6345721,biography
1177999,thriller
25325632,thriller
11233748,paranormal
1939669,young-adult
18222299,romance
18179086,paranormal
29013504,fiction
811054,romance
126574,historical-fiction
17992679,fiction
25573282,fiction
24723223,romance
1404078,historical-fiction
10998546,romance
23207434,romance
25606377,romance
25595755,mystery
1577804,non-fiction
2961304,comics
29720291,paranormal
812861,biography
30004811,comics
137593,historical-fiction
5547804,thriller
17182970,romance
29495924,biography
139087,romance
25823350,romance
16035,paranormal
27006607,mystery
21797959,children
4880988,romance
3787,historical-fiction
25473,paranormal
528506,paranormal
24649482,mystery
35190834,mystery
9915533,paranormal
22880990,fantasy
616475,fiction
16278026,biography
2069256,romance
2371794,biography
10866286,romance
23365508,biography
25188436,mystery
24792637,young-adult
18484854,romance
6963865,paranormal
17347916,romance
28491442,romance
9485202,historical-fiction
24693652,biography
25907329,romance
15793035,romance
629631,romance
23820247,historical-fiction
8868926,non-fiction
436525,romance
720285,fiction
25738883,historical-fiction
1971585,children
2172724,mystery
9403118,fiction
2893626,paranormal
1510947,mystery
10876184,historical-fiction
6318832,fantasy
3233213,paranormal
6390348,thriller
8098198,romance
18272830,romance
30288152,fiction
30221067,romance
974019,thriller
27425560,romance
9537059,non-fiction
32199241,fiction
22027806,young-adult
77789,young-adult
10094531,fiction
17292683,romance
17318205,historical-fiction
3080212,thriller
1363590,young-adult
3744764,historical-fiction
15989859,romance
965345,paranormal
22292609,fiction
36194535,romance
2360622,paranormal
154552,fiction
18777316,mystery
32025240,paranormal
4751063,biography
16111298,fantasy
6787048,romance
27406506,comics
24854369,romance
34805584,thriller
10751250,historical-fiction
18332238,romance
27387832,fiction
26125579,romance
6260766,historical-fiction
1656003,fiction
1593055,graphic
15756941,thriller
17130527,biography
2061662,fiction
18177204,romance
17288323,historical-fiction
15765369,romance
19911068,young-adult
126873,fiction
2015003,historical-fiction
1557362,children
8262430,mystery
7696504,fiction
23516275,mystery
2155272,mystery
19942640,romance
774733,romance
1019282,fiction
17661541,romance
9549169,thriller
30046874,thriller
9926855,biography
3685471,fiction
25419280,thriller
913669,biography
6137524,thriller
24263084,thriller
